,ThreadlineId,StartTime,EndTime,FaultLevel,FaultTypeName
1241,143000108,2023-06-12 09:28:14.200,2023-06-12 09:49:46.600,1,Amp Package Shift
1242,143000058,2023-06-12 09:28:26.800,2023-06-12 09:47:50.800,2,Process Instability Amp Mag (Package)
1243,143000063,2023-06-12 09:28:36.600,2023-06-12 09:48:01.600,2,Process Instability Amp Mag (Package)
1244,143000167,2023-06-12 09:28:57.000,2023-06-12 09:44:20.600,1,Amp Package Shift
1245,143000117,2023-06-12 09:29:36.400,2023-06-12 09:44:59.800,1,Amp Package Shift
1246,143000116,2023-06-12 09:29:36.400,2023-06-12 09:44:59.800,1,Amp Package Shift
1247,143000112,2023-06-12 09:29:39.000,2023-06-12 09:45:03.000,2,Bundle R
1248,143000113,2023-06-12 09:29:39.600,2023-06-12 09:45:03.000,1,Amp Package Shift
1249,143000112,2023-06-12 09:29:39.600,2023-06-12 09:45:03.000,1,Amp Package Shift
1250,143000117,2023-06-12 09:30:08.600,2023-06-12 09:44:59.800,2,Amp Mag Drift
1251,143000116,2023-06-12 09:30:08.600,2023-06-12 09:44:59.800,2,Amp Mag Drift
1252,143000113,2023-06-12 09:30:11.800,2023-06-12 09:45:03.000,2,Amp Mag Drift
1253,143000112,2023-06-12 09:30:11.800,2023-06-12 09:45:03.000,2,Amp Mag Drift
1254,143000131,2023-06-12 09:31:16.400,2023-06-12 09:34:56.400,2,Short Doff - Restring
1255,143000130,2023-06-12 09:31:16.400,2023-06-12 09:35:01.400,2,Short Doff - Restring
1256,143000135,2023-06-12 09:31:19.400,2023-06-12 09:35:04.400,2,Short Doff - Restring
1257,143000134,2023-06-12 09:31:19.400,2023-06-12 09:35:04.400,2,Short Doff - Restring
1258,143000099,2023-06-12 09:32:03.400,2023-06-12 09:34:03.400,1,Amp Mag Drift Within Package 
1259,143000140,2023-06-12 09:33:56.600,2023-06-12 09:55:29.000,1,Amp Package Shift
1260,143000140,2023-06-12 09:34:28.800,2023-06-12 09:55:29.000,2,Amp Mag Drift
1261,143000144,2023-06-12 09:34:29.400,2023-06-12 09:55:29.800,2,Amp Mag Drift
1262,143000131,2023-06-12 09:36:01.400,2023-06-12 09:40:31.400,2,Anti Stat Dropped
1263,143000131,2023-06-12 09:36:01.400,2023-06-12 09:50:01.400,2,Step Change Amp Mag
1264,143000131,2023-06-12 09:41:01.400,2023-06-12 09:42:01.400,2,Anti Stat Dropped
1265,143000131,2023-06-12 09:42:31.400,2023-06-12 09:43:31.400,2,Anti Stat Dropped
1266,143000117,2023-06-12 09:43:23.800,2023-06-12 09:43:23.800,2,Crossover
1267,143000116,2023-06-12 09:43:23.800,2023-06-12 09:43:23.800,2,Crossover
1268,143000113,2023-06-12 09:43:23.800,2023-06-12 09:43:23.800,2,Crossover
1269,143000112,2023-06-12 09:43:23.800,2023-06-12 09:43:23.800,2,Crossover
1270,143000018,2023-06-12 09:43:30.000,2023-06-12 10:01:54.800,2,Process Instability Amp Mag (Package)
1271,143000017,2023-06-12 09:43:30.000,2023-06-12 10:01:54.800,2,Process Instability Amp Mag (Package)
1272,143000014,2023-06-12 09:43:33.800,2023-06-12 10:01:58.800,2,Process Instability Amp Mag (Package)
1273,143000013,2023-06-12 09:43:33.800,2023-06-12 10:01:58.800,1,Process Instability Amp Mag (Package)
1274,143000044,2023-06-12 09:43:47.000,2023-06-12 09:43:48.000,1,TL Break Detector
1275,143000045,2023-06-12 09:43:47.400,2023-06-12 09:43:48.400,1,TL Break Detector
1276,143000077,2023-06-12 09:44:04.200,2023-06-12 10:03:26.400,1,Process Instability Amp Mag (Package)
1277,143000131,2023-06-12 09:44:31.400,2023-06-12 09:45:01.400,2,Anti Stat Dropped
1278,143000167,2023-06-12 09:44:39.200,2023-06-12 10:00:02.600,1,Amp Package Shift
1279,143000166,2023-06-12 09:44:39.200,2023-06-12 10:00:02.600,1,Amp Package Shift
1280,143000067,2023-06-12 09:44:52.000,2023-06-12 10:03:52.000,2,Attalus Sensor Error
1281,143000131,2023-06-12 09:45:31.400,2023-06-12 09:46:01.400,2,Anti Stat Dropped
1282,143000008,2023-06-12 09:45:31.800,2023-06-12 10:02:48.600,1,Amp Package Shift
1283,143000116,2023-06-12 09:45:51.400,2023-06-12 09:47:36.000,2,Amp Mag Drift
1284,143000131,2023-06-12 09:46:31.400,2023-06-12 09:47:01.400,2,Anti Stat Dropped
1285,143000131,2023-06-12 09:47:31.400,2023-06-12 09:48:01.400,2,Anti Stat Dropped
1286,143000045,2023-06-12 09:47:54.400,2023-06-12 09:47:58.800,2,False Doff Winder Signal
1287,143000044,2023-06-12 09:47:54.400,2023-06-12 09:47:58.800,2,False Doff Winder Signal
1288,143000113,2023-06-12 09:47:55.200,2023-06-12 10:03:15.000,1,Amp Package Shift
1289,143000112,2023-06-12 09:47:55.200,2023-06-12 10:03:15.000,1,Amp Package Shift
1290,143000116,2023-06-12 09:47:59.000,2023-06-12 10:03:18.000,2,Bundle R
1291,143000117,2023-06-12 09:47:59.000,2023-06-12 10:03:18.800,1,Amp Package Shift
1292,143000149,2023-06-12 09:48:08.400,2023-06-12 09:48:18.400,2,Winder Issue
1293,143000153,2023-06-12 09:48:10.000,2023-06-12 10:09:42.400,1,Amp Package Shift
1294,143000041,2023-06-12 09:48:10.800,2023-06-12 09:48:15.200,2,False Doff Winder Signal
1295,143000040,2023-06-12 09:48:10.800,2023-06-12 09:48:15.200,2,False Doff Winder Signal
1296,143000131,2023-06-12 09:48:31.400,2023-06-12 09:49:31.400,2,Anti Stat Dropped
1297,143000058,2023-06-12 09:48:38.200,2023-06-12 10:08:02.200,2,Process Instability Amp Mag (Package)
1298,143000063,2023-06-12 09:48:48.800,2023-06-12 10:08:13.400,2,Process Instability Amp Mag (Package)
1299,143000062,2023-06-12 09:48:48.800,2023-06-12 10:08:13.400,1,Process Instability Amp Mag (Package)
1300,143000103,2023-06-12 09:49:43.400,2023-06-12 09:49:53.400,2,Winder Issue
1301,143000107,2023-06-12 09:49:58.800,2023-06-12 09:50:08.800,2,Winder Issue
1302,143000131,2023-06-12 09:51:01.400,2023-06-12 09:51:31.400,2,Anti Stat Dropped
1303,143000131,2023-06-12 09:53:01.400,2023-06-12 09:54:01.400,2,Anti Stat Dropped
1304,143000041,2023-06-12 09:53:13.200,2023-06-12 10:03:13.200,2,Step Change Amp Mag
1305,143000140,2023-06-12 09:56:20.600,2023-06-12 10:17:21.200,2,Amp Mag Drift
1306,143000131,2023-06-12 09:57:40.600,2023-06-12 09:58:10.600,2,Anti Stat Dropped
1307,143000099,2023-06-12 09:57:55.200,2023-06-12 09:59:55.200,1,Amp Mag Drift Within Package 
1308,143000131,2023-06-12 09:58:40.600,2023-06-12 09:59:10.600,2,Anti Stat Dropped
1309,143000049,2023-06-12 09:58:57.800,2023-06-12 09:59:00.800,1,TL Break Detector
1310,143000050,2023-06-12 09:58:58.800,2023-06-12 09:59:00.800,1,TL Break Detector
1311,143000040,2023-06-12 09:59:13.000,2023-06-12 10:01:13.000,2,Step Change Amp Mag
1312,143000167,2023-06-12 10:00:21.400,2023-06-12 10:15:44.600,1,Amp Package Shift
1313,143000166,2023-06-12 10:00:21.400,2023-06-12 10:15:44.600,1,Amp Package Shift
1314,143000131,2023-06-12 10:01:40.600,2023-06-12 10:02:10.600,2,Anti Stat Dropped
1315,143000040,2023-06-12 10:02:13.000,2023-06-12 10:03:13.000,2,Step Change Amp Mag
1316,143000018,2023-06-12 10:02:42.200,2023-06-12 10:21:07.000,2,Process Instability Amp Mag (Package)
1317,143000017,2023-06-12 10:02:42.200,2023-06-12 10:21:07.000,2,Process Instability Amp Mag (Package)
1318,143000014,2023-06-12 10:02:46.000,2023-06-12 10:21:11.000,2,Process Instability Amp Mag (Package)
1319,143000013,2023-06-12 10:02:46.000,2023-06-12 10:21:11.000,1,Process Instability Amp Mag (Package)
1320,143000008,2023-06-12 10:02:53.800,2023-06-12 10:20:10.600,1,Amp Package Shift
1321,143000131,2023-06-12 10:03:40.600,2023-06-12 10:04:10.600,2,Anti Stat Dropped
1322,143000113,2023-06-12 10:04:06.200,2023-06-12 10:07:54.000,2,Amp Mag Drift
1323,143000067,2023-06-12 10:04:14.200,2023-06-12 10:23:14.200,2,Attalus Sensor Error
1324,143000077,2023-06-12 10:04:16.000,2023-06-12 10:23:38.200,2,Process Instability Amp Mag (Package)
1325,143000076,2023-06-12 10:04:16.000,2023-06-12 10:23:38.200,1,Process Instability Amp Mag (Package)
1326,143000081,2023-06-12 10:06:23.600,2023-06-12 10:25:48.000,1,Process Instability Amp Mag (Package)
1327,143000134,2023-06-12 10:06:30.200,2023-06-12 10:09:30.200,2,Node Drift Within Package
1328,143000134,2023-06-12 10:06:58.000,2023-06-12 10:10:58.000,2,Low Tack
1329,143000113,2023-06-12 10:08:13.800,2023-06-12 10:23:36.000,1,Amp Package Shift
1330,143000112,2023-06-12 10:08:13.800,2023-06-12 10:23:36.000,1,Amp Package Shift
1331,143000117,2023-06-12 10:08:15.800,2023-06-12 10:23:37.800,1,Amp Package Shift
1332,143000113,2023-06-12 10:08:46.000,2023-06-12 10:23:36.000,2,Amp Mag Drift
1333,143000112,2023-06-12 10:08:46.000,2023-06-12 10:23:36.000,2,Amp Mag Drift
1334,143000117,2023-06-12 10:08:48.000,2023-06-12 10:23:37.800,2,Amp Mag Drift
1335,143000116,2023-06-12 10:08:48.000,2023-06-12 10:23:37.800,2,Amp Mag Drift
1336,143000058,2023-06-12 10:08:49.600,2023-06-12 10:28:13.400,1,Process Instability Amp Mag (Package)
1337,143000063,2023-06-12 10:09:01.000,2023-06-12 10:28:25.400,1,Process Instability Amp Mag (Package)
1338,143000054,2023-06-12 10:09:19.200,2023-06-12 10:09:24.000,2,False Doff Winder Signal
1339,143000053,2023-06-12 10:09:19.200,2023-06-12 10:09:24.000,2,False Doff Winder Signal
1340,143000050,2023-06-12 10:09:36.000,2023-06-12 10:09:40.400,2,False Doff Winder Signal
1341,143000049,2023-06-12 10:09:36.000,2023-06-12 10:09:40.400,2,False Doff Winder Signal
1342,143000149,2023-06-12 10:10:10.000,2023-06-12 10:31:41.400,1,Amp Package Shift
1343,143000149,2023-06-12 10:10:42.200,2023-06-12 10:31:41.400,2,Amp Mag Drift
1344,143000108,2023-06-12 10:11:58.000,2023-06-12 10:33:30.400,1,Amp Package Shift
1345,143000107,2023-06-12 10:11:58.000,2023-06-12 10:33:30.400,1,Amp Package Shift
1346,143000131,2023-06-12 10:13:12.800,2023-06-12 10:37:41.800,2,Dosing Alarm
1347,143000130,2023-06-12 10:13:12.800,2023-06-12 10:37:41.800,2,Dosing Alarm
1348,143000135,2023-06-12 10:13:29.800,2023-06-12 10:37:56.800,2,Dosing Alarm
1349,143000134,2023-06-12 10:13:29.800,2023-06-12 10:37:56.800,2,Dosing Alarm
1350,143000095,2023-06-12 10:13:44.200,2023-06-12 10:14:03.600,2,Reference - Node
1351,143000099,2023-06-12 10:13:57.400,2023-06-12 10:14:01.800,2,False Doff Winder Signal
1352,143000098,2023-06-12 10:13:57.400,2023-06-12 10:14:01.800,2,False Doff Winder Signal
1353,143000098,2023-06-12 10:13:57.400,2023-06-12 10:14:01.800,2,Reference - Node
1354,143000090,2023-06-12 10:14:02.400,2023-06-12 10:14:06.800,2,False Doff Winder Signal
1355,143000089,2023-06-12 10:14:02.400,2023-06-12 10:14:06.800,2,False Doff Winder Signal
1356,143000086,2023-06-12 10:14:19.000,2023-06-12 10:14:23.600,2,False Doff Winder Signal
1357,143000085,2023-06-12 10:14:19.000,2023-06-12 10:14:23.600,2,False Doff Winder Signal
1358,143000045,2023-06-12 10:15:41.000,2023-06-12 10:18:15.000,2,Changeover Package
1359,143000044,2023-06-12 10:15:41.000,2023-06-12 10:18:15.000,2,Changeover Package
1360,143000041,2023-06-12 10:15:41.000,2023-06-12 10:18:31.000,2,Changeover Package
1361,143000040,2023-06-12 10:15:41.000,2023-06-12 10:18:31.000,2,Changeover Package
1362,143000167,2023-06-12 10:16:03.600,2023-06-12 10:31:26.800,1,Amp Package Shift
1363,143000139,2023-06-12 10:17:33.400,2023-06-12 10:17:43.400,2,Winder Issue
1364,143000140,2023-06-12 10:18:12.200,2023-06-12 10:39:13.200,2,Amp Mag Drift
1365,143000144,2023-06-12 10:18:13.200,2023-06-12 10:39:13.800,2,Amp Mag Drift
1366,143000044,2023-06-12 10:18:20.400,2023-06-12 10:25:40.400,2,Changeover Package
1367,143000045,2023-06-12 10:18:20.400,2023-06-12 10:27:04.400,2,Changeover Package
1368,143000041,2023-06-12 10:18:36.000,2023-06-12 10:27:02.000,2,Changeover Package
1369,143000040,2023-06-12 10:18:36.000,2023-06-12 10:27:02.000,2,Changeover Package
1370,143000008,2023-06-12 10:20:15.600,2023-06-12 10:37:32.200,1,Amp Package Shift
1371,143000018,2023-06-12 10:21:54.200,2023-06-12 10:40:19.000,2,Process Instability Amp Mag (Package)
1372,143000017,2023-06-12 10:21:54.200,2023-06-12 10:40:19.000,2,Process Instability Amp Mag (Package)
1373,143000014,2023-06-12 10:21:58.200,2023-06-12 10:40:23.000,2,Process Instability Amp Mag (Package)
1374,143000013,2023-06-12 10:21:58.200,2023-06-12 10:40:23.000,1,Process Instability Amp Mag (Package)
1375,143000179,2023-06-12 10:22:07.600,2023-06-12 10:37:09.400,1,Amp Mag Drift
1376,143000031,2023-06-12 10:23:27.800,2023-06-12 10:23:57.800,2,Slack Knot
1377,143000067,2023-06-12 10:23:36.200,2023-06-12 10:42:36.200,2,Attalus Sensor Error
1378,143000068,2023-06-12 10:23:36.200,2023-06-12 10:42:51.000,1,Amp Package Shift
1379,143000077,2023-06-12 10:23:55.400,2023-06-12 10:36:23.000,1,Amp Package Shift
1380,143000113,2023-06-12 10:24:26.800,2023-06-12 10:32:50.800,2,Amp Mag Drift
1381,143000112,2023-06-12 10:24:26.800,2023-06-12 10:32:50.800,2,Amp Mag Drift
1382,143000077,2023-06-12 10:24:27.600,2023-06-12 10:36:13.000,1,Process Instability Amp Mag (Package)
1383,143000076,2023-06-12 10:24:27.600,2023-06-12 10:36:13.000,1,Process Instability Amp Mag (Package)
1384,143000117,2023-06-12 10:24:28.800,2023-06-12 10:32:52.000,2,Amp Mag Drift
1385,143000116,2023-06-12 10:24:28.800,2023-06-12 10:32:52.000,2,Amp Mag Drift
1386,143000044,2023-06-12 10:25:46.400,2023-06-12 10:27:04.400,2,Changeover Package
1387,143000080,2023-06-12 10:26:03.200,2023-06-12 10:36:23.000,1,Amp Package Shift
1388,143000058,2023-06-12 10:29:00.800,2023-06-12 10:48:24.800,2,Process Instability Amp Mag (Package)
1389,143000063,2023-06-12 10:29:12.800,2023-06-12 10:48:37.800,2,Process Instability Amp Mag (Package)
1390,143000062,2023-06-12 10:29:12.800,2023-06-12 10:48:37.800,1,Process Instability Amp Mag (Package)
1391,143000167,2023-06-12 10:31:45.200,2023-06-12 10:47:08.800,1,Amp Package Shift
1392,143000167,2023-06-12 10:32:17.400,2023-06-12 10:47:08.800,2,Amp Mag Drift
1393,143000045,2023-06-12 10:33:09.600,2023-06-12 10:33:13.600,2,Changeover Package
1394,143000044,2023-06-12 10:33:09.600,2023-06-12 10:33:13.600,2,Changeover Package
1395,143000045,2023-06-12 10:33:09.600,2023-06-12 10:33:14.200,2,False Doff Winder Signal
1396,143000044,2023-06-12 10:33:09.600,2023-06-12 10:33:14.200,2,False Doff Winder Signal
1397,143000045,2023-06-12 10:33:19.400,2023-06-12 10:48:21.400,2,Changeover Package
1398,143000044,2023-06-12 10:33:19.400,2023-06-12 10:48:21.400,2,Changeover Package
1399,143000131,2023-06-12 10:33:24.400,2023-06-12 10:36:19.400,2,Short Doff - Restring
1400,143000130,2023-06-12 10:33:24.400,2023-06-12 10:36:19.400,2,Short Doff - Restring
1401,143000041,2023-06-12 10:33:28.800,2023-06-12 10:33:32.800,2,Changeover Package
1402,143000040,2023-06-12 10:33:28.800,2023-06-12 10:33:32.800,2,Changeover Package
1403,143000041,2023-06-12 10:33:28.800,2023-06-12 10:33:33.400,2,False Doff Winder Signal
1404,143000040,2023-06-12 10:33:28.800,2023-06-12 10:33:33.400,2,False Doff Winder Signal
1405,143000104,2023-06-12 10:33:34.400,2023-06-12 10:55:07.000,1,Amp Package Shift
1406,143000041,2023-06-12 10:33:38.400,2023-06-12 10:48:40.400,2,Changeover Package
1407,143000040,2023-06-12 10:33:38.400,2023-06-12 10:48:40.400,2,Changeover Package
1408,143000135,2023-06-12 10:33:39.400,2023-06-12 10:36:24.400,2,Short Doff - Restring
1409,143000134,2023-06-12 10:33:39.400,2023-06-12 10:37:24.400,2,Short Doff - Restring
1410,143000113,2023-06-12 10:33:41.000,2023-06-12 10:48:33.200,2,Amp Mag Drift
1411,143000117,2023-06-12 10:33:43.000,2023-06-12 10:48:34.000,2,Amp Mag Drift
1412,143000116,2023-06-12 10:33:43.000,2023-06-12 10:48:34.000,2,Amp Mag Drift
1413,143000049,2023-06-12 10:34:27.200,2023-06-12 10:34:30.200,1,TL Break Detector
1414,143000050,2023-06-12 10:34:28.000,2023-06-12 10:34:30.000,1,TL Break Detector
1415,143000053,2023-06-12 10:34:29.000,2023-06-12 10:34:32.000,1,TL Break Detector
1416,143000090,2023-06-12 10:35:40.000,2023-06-12 10:35:44.400,2,False Doff Winder Signal
1417,143000089,2023-06-12 10:35:40.000,2023-06-12 10:35:44.400,2,False Doff Winder Signal
1418,143000099,2023-06-12 10:36:01.800,2023-06-12 10:36:05.600,2,False Doff Winder Signal
1419,143000098,2023-06-12 10:36:01.800,2023-06-12 10:36:05.600,2,False Doff Winder Signal
1420,143000086,2023-06-12 10:36:02.600,2023-06-12 10:36:07.000,2,False Doff Winder Signal
1421,143000085,2023-06-12 10:36:02.600,2023-06-12 10:36:07.000,2,False Doff Winder Signal
1422,143000094,2023-06-12 10:36:49.200,2023-06-12 10:40:49.200,2,Step Change Amp Mag
1423,143000130,2023-06-12 10:37:22.600,2023-06-12 10:43:22.600,2,Step Change Amp Mag
1424,143000131,2023-06-12 10:37:23.200,2023-06-12 10:37:53.200,2,Anti Stat Dropped
1425,143000008,2023-06-12 10:37:37.200,2023-06-12 10:54:54.000,1,Amp Package Shift
1426,143000032,2023-06-12 10:37:40.600,2023-06-12 10:37:43.600,1,TL Break Detector
1427,143000031,2023-06-12 10:37:40.600,2023-06-12 10:37:43.600,1,TL Break Detector
1428,143000035,2023-06-12 10:37:41.600,2023-06-12 10:37:43.600,1,TL Break Detector
1429,143000179,2023-06-12 10:37:59.600,2023-06-12 10:53:01.600,1,Amp Mag Drift
1430,143000131,2023-06-12 10:38:53.200,2023-06-12 10:39:23.200,2,Anti Stat Dropped
1431,143000140,2023-06-12 10:40:04.400,2023-06-12 11:01:05.000,2,Amp Mag Drift
1432,143000131,2023-06-12 10:40:23.200,2023-06-12 10:40:53.200,2,Anti Stat Dropped
1433,143000018,2023-06-12 10:41:06.400,2023-06-12 10:59:31.400,2,Process Instability Amp Mag (Package)
1434,143000017,2023-06-12 10:41:06.400,2023-06-12 10:59:31.400,2,Process Instability Amp Mag (Package)
1435,143000014,2023-06-12 10:41:10.400,2023-06-12 10:59:35.400,2,Process Instability Amp Mag (Package)
1436,143000013,2023-06-12 10:41:10.400,2023-06-12 10:59:35.400,1,Process Instability Amp Mag (Package)
1437,143000131,2023-06-12 10:41:23.200,2023-06-12 10:41:53.200,2,Anti Stat Dropped
1438,143000094,2023-06-12 10:41:49.200,2023-06-12 10:42:49.200,2,Step Change Amp Mag
1439,143000036,2023-06-12 10:42:18.400,2023-06-12 10:42:23.000,2,False Doff Winder Signal
1440,143000035,2023-06-12 10:42:18.400,2023-06-12 10:42:23.000,2,False Doff Winder Signal
1441,143000032,2023-06-12 10:42:35.000,2023-06-12 10:42:39.600,2,False Doff Winder Signal
1442,143000031,2023-06-12 10:42:35.000,2023-06-12 10:42:39.600,2,False Doff Winder Signal
1443,143000067,2023-06-12 10:42:58.400,2023-06-12 11:01:58.400,2,Attalus Sensor Error
1444,143000094,2023-06-12 10:45:49.200,2023-06-12 10:46:49.200,2,Step Change Amp Mag
1445,143000032,2023-06-12 10:46:32.800,2023-06-12 10:47:32.800,2,Step Change Amp Mag
1446,143000167,2023-06-12 10:47:27.400,2023-06-12 11:02:50.800,1,Amp Package Shift
1447,143000166,2023-06-12 10:47:27.400,2023-06-12 11:02:50.800,1,Amp Package Shift
1448,143000081,2023-06-12 10:47:52.800,2023-06-12 10:47:57.200,2,False Doff Winder Signal
1449,143000080,2023-06-12 10:47:52.800,2023-06-12 10:47:57.200,2,False Doff Winder Signal
1450,143000077,2023-06-12 10:48:25.400,2023-06-12 10:48:30.000,2,False Doff Winder Signal
1451,143000076,2023-06-12 10:48:25.400,2023-06-12 10:48:30.000,2,False Doff Winder Signal
1452,143000045,2023-06-12 10:48:27.800,2023-06-12 11:03:29.800,2,Changeover Package
1453,143000044,2023-06-12 10:48:27.800,2023-06-12 11:03:29.800,2,Changeover Package
1454,143000041,2023-06-12 10:48:46.400,2023-06-12 11:03:48.400,2,Changeover Package
1455,143000040,2023-06-12 10:48:46.400,2023-06-12 11:03:48.400,2,Changeover Package
1456,143000076,2023-06-12 10:48:47.600,2023-06-12 10:49:37.600,2,Slack Knot
1457,143000116,2023-06-12 10:48:52.600,2023-06-12 11:04:15.800,1,Amp Package Shift
1458,143000077,2023-06-12 10:49:09.600,2023-06-12 11:08:31.600,2,Process Instability Amp Mag (Package)
1459,143000076,2023-06-12 10:49:09.600,2023-06-12 11:08:31.600,2,Process Instability Amp Mag (Package)
1460,143000058,2023-06-12 10:49:12.000,2023-06-12 11:08:36.200,2,Process Instability Amp Mag (Package)
1461,143000117,2023-06-12 10:49:24.800,2023-06-12 11:04:15.800,2,Amp Mag Drift
1462,143000116,2023-06-12 10:49:24.800,2023-06-12 11:04:15.800,2,Amp Mag Drift
1463,143000063,2023-06-12 10:49:25.000,2023-06-12 11:08:49.800,2,Process Instability Amp Mag (Package)
1464,143000062,2023-06-12 10:49:25.000,2023-06-12 11:08:49.800,1,Process Instability Amp Mag (Package)
1465,143000113,2023-06-12 10:49:25.400,2023-06-12 11:04:15.000,2,Amp Mag Drift
1466,143000076,2023-06-12 10:49:47.600,2023-06-12 10:49:52.600,2,Slack Knot
1467,143000076,2023-06-12 10:50:02.600,2023-06-12 10:50:12.600,2,Slack Knot
1468,143000076,2023-06-12 10:50:22.600,2023-06-12 10:50:37.600,2,Slack Knot
1469,143000131,2023-06-12 10:50:35.600,2023-06-12 10:54:15.600,2,Short Doff - Restring
1470,143000130,2023-06-12 10:50:35.600,2023-06-12 10:54:20.600,2,Short Doff - Restring
1471,143000135,2023-06-12 10:50:41.200,2023-06-12 10:54:26.200,2,Short Doff - Restring
1472,143000134,2023-06-12 10:50:41.200,2023-06-12 10:54:26.200,2,Short Doff - Restring
1473,143000077,2023-06-12 10:51:59.000,2023-06-12 11:03:59.000,2,Step Change Amp Mag
1474,143000076,2023-06-12 10:51:59.000,2023-06-12 11:05:59.000,2,Step Change Amp Mag
1475,143000090,2023-06-12 10:53:28.800,2023-06-12 10:53:33.400,2,False Doff Winder Signal
1476,143000089,2023-06-12 10:53:28.800,2023-06-12 10:53:33.400,2,False Doff Winder Signal
1477,143000090,2023-06-12 10:53:38.400,2023-06-12 10:53:40.600,2,False Doff Winder Signal
1478,143000089,2023-06-12 10:53:38.400,2023-06-12 10:53:40.600,2,False Doff Winder Signal
1479,143000054,2023-06-12 10:54:22.200,2023-06-12 10:54:26.800,2,False Doff Winder Signal
1480,143000053,2023-06-12 10:54:22.200,2023-06-12 10:54:26.800,2,False Doff Winder Signal
1481,143000149,2023-06-12 10:54:26.200,2023-06-12 11:03:16.600,2,Amp Mag Drift
1482,143000050,2023-06-12 10:54:37.600,2023-06-12 10:54:42.200,2,False Doff Winder Signal
1483,143000049,2023-06-12 10:54:37.600,2023-06-12 10:54:42.200,2,False Doff Winder Signal
1484,143000103,2023-06-12 10:55:19.200,2023-06-12 10:55:29.200,2,Winder Issue
1485,143000131,2023-06-12 10:55:20.600,2023-06-12 10:55:50.600,2,Anti Stat Dropped
1486,143000107,2023-06-12 10:55:34.800,2023-06-12 10:55:44.800,2,Winder Issue
1487,143000049,2023-06-12 10:57:47.400,2023-06-12 10:57:50.400,1,TL Break Detector
1488,143000053,2023-06-12 10:57:49.000,2023-06-12 10:57:52.000,1,TL Break Detector
1489,143000050,2023-06-12 10:57:49.400,2023-06-12 10:57:50.400,1,TL Break Detector
1490,143000032,2023-06-12 10:57:56.400,2023-06-12 11:00:56.400,2,Step Change Amp Mag
1491,143000131,2023-06-12 10:58:20.600,2023-06-12 11:05:20.600,2,Step Change Amp Mag
1492,143000099,2023-06-12 10:58:53.800,2023-06-12 10:58:58.800,2,Slack Knot
1493,143000099,2023-06-12 10:58:53.800,2023-06-12 11:00:53.800,2,Step Change Amp Mag
1494,143000018,2023-06-12 11:00:18.600,2023-06-12 11:05:58.800,2,Amp Mag Drift
1495,143000013,2023-06-12 11:00:22.600,2023-06-12 11:05:59.000,2,Amp Mag Drift
1496,143000140,2023-06-12 11:01:56.200,2023-06-12 11:03:08.400,2,Amp Mag Drift
1497,143000139,2023-06-12 11:01:56.200,2023-06-12 11:03:08.400,2,Amp Mag Drift
1498,143000144,2023-06-12 11:01:57.400,2023-06-12 11:03:12.200,1,Amp Mag Drift
1499,143000099,2023-06-12 11:02:18.800,2023-06-12 11:02:23.800,1,Wound Loop
1500,143000067,2023-06-12 11:02:20.200,2023-06-12 11:10:50.200,2,Attalus Sensor Error
1501,143000068,2023-06-12 11:02:52.400,2023-06-12 11:10:57.200,2,Amp Mag Drift
1502,143000005,2023-06-12 11:02:55.600,2023-06-12 11:06:58.400,2,Amp Mag Drift
1503,143000099,2023-06-12 11:02:58.800,2023-06-12 11:03:08.800,1,Wound Loop
1504,143000099,2023-06-12 11:03:13.800,2023-06-12 11:03:18.800,1,Wound Loop
1505,143000071,2023-06-12 11:03:14.000,2023-06-12 11:10:56.200,2,Amp Mag Drift
1506,143000045,2023-06-12 11:03:35.800,2023-06-12 11:18:37.800,2,Changeover Package
1507,143000044,2023-06-12 11:03:35.800,2023-06-12 11:18:37.800,2,Changeover Package
1508,143000041,2023-06-12 11:03:54.400,2023-06-12 11:18:56.400,2,Changeover Package
1509,143000040,2023-06-12 11:03:54.400,2023-06-12 11:18:56.400,2,Changeover Package
1510,143000140,2023-06-12 11:04:05.800,2023-06-12 11:06:34.400,2,Amp Mag Drift
1511,143000149,2023-06-12 11:04:10.000,2023-06-12 11:09:15.000,2,Amp Mag Drift
1512,143000144,2023-06-12 11:04:10.800,2023-06-12 11:06:42.000,1,Amp Mag Drift
1513,143000134,2023-06-12 11:04:26.400,2023-06-12 11:05:26.400,2,Step Change Amp Mag
1514,143000113,2023-06-12 11:05:06.000,2023-06-12 11:08:37.200,2,Amp Mag Drift
1515,143000117,2023-06-12 11:05:07.000,2023-06-12 11:08:38.000,2,Amp Mag Drift
1516,143000103,2023-06-12 11:05:58.400,2023-06-12 11:06:08.400,2,Winder Issue
1517,143000017,2023-06-12 11:06:36.000,2023-06-12 11:12:18.400,2,Amp Mag Drift
1518,143000013,2023-06-12 11:06:36.400,2023-06-12 11:12:18.600,2,Amp Mag Drift
1519,143000008,2023-06-12 11:07:03.400,2023-06-12 11:24:20.200,1,Amp Package Shift
1520,143000140,2023-06-12 11:07:30.200,2023-06-12 11:28:27.200,2,Amp Mag Drift
1521,143000144,2023-06-12 11:07:39.000,2023-06-12 11:28:34.800,2,Amp Mag Drift
1522,143000113,2023-06-12 11:09:30.400,2023-06-12 11:10:25.200,2,Amp Mag Drift
1523,143000117,2023-06-12 11:09:31.400,2023-06-12 11:10:35.800,2,Amp Mag Drift
